file_name,subset,transcript
LA_T_1288149,train,The people will not be patient.
LA_T_1405672,train,We can be better.
LA_T_1407004,train,The damage limitation exercise had failed.
LA_T_1525726,train,"It was intimate, informal, and we really listened and gave us back their spirit and energy."
LA_T_1541905,train,"and premiership to Watseignans are another side that, here in the professional era, have paid for their success with the loss of key players to the professional ranks."
LA_T_1715305,train,Fighting has to be the last resort and only started when success is certain.
LA_T_1730517,train,"There are sure to be meaningless games in the coming weeks with players just going through the motions, but Saturday's encounter certainly wasn't one of them."
LA_T_1735292,train,It was immensely deliberate.
LA_T_1759258,train,people can really get themselves in a mess.
LA_T_1764635,train,It was well worth going there to look at them.
LA_T_1921346,train,We don't want people to assume that the outbreak is over.
LA_T_1997992,train,"Sinclair has an elbow injury and as he has been selected for the Scottish 7th squad, it wouldn't have been fair to risk him."
LA_T_2059418,train,It is a myp of respect from the inmates.
LA_T_2088659,train,"On the contrary, we have more than a decade of proof that he remains determined to acquire nuclear weapons."
LA_T_2113464,train,He said that they expected Rebecca to remain in York Hill Hospital for two or three weeks.
LA_T_2147889,train,It was the hit movie of the year.
LA_T_2178643,train,They are too good a team for that to take place.
LA_T_2194796,train,Dixon is then hopeful that his biggest problem is an embarrassment of riches in that midfield area.
LA_T_2227271,train,We will make a statement tomorrow.
LA_T_2257928,train,What sort of man is that?
LA_T_2259055,train,I can confirm that we have found the body of a man within the wreckage of the house.
LA_T_2261996,train,This thing is happening now because it's a step forward.
LA_T_2286962,train,There was nothing they could do.
LA_T_2331056,train,There are players that I brought so he cannot make the level required and don't belong here.
LA_T_2339170,train,Not many companies can say that these days.
LA_T_2375294,train,any manager with ambition would like to come here and would know that they are in the hot seat.
LA_T_2384733,train,Do they think anyone else wants them?
LA_T_2419863,train,She also denied she said she was looking for excitement and was ripe for an affair.
LA_T_2527337,train,"But MS Helen Miller, chair of the Rail Passengers Committee for Scotland, said it was putting many into the service and Scottish passengers were happy with it."
LA_T_2587889,train,Did it work?
LA_T_2651172,train,The deal was presented yesterday as a merger.
LA_T_2789296,train,MS McNeill was killed on impact.
LA_T_2852816,train,"It is the question on the first vote for Scottish Parliament purposes, the most relevant to the air-by-election campaign, which carries the biggest worries for Labour."
LA_T_2876186,train,The seller was not revealed.
LA_T_3031398,train,"Alex Smith, the United Manager, refused to be drawn into a war awards."
LA_T_3094990,train,He is a politician to his fingertips.
LA_T_3155755,train,Michael said his family had been devastated by the murder.
LA_T_3250650,train,"Otherwise, there would be no point in having him here."
LA_T_3407362,train,Pick will decide today whether he should be stripped off the register.
LA_T_3440732,train,"Foon GT officers dived into the lock in an attempt to save the woman, but were unable to free her until an underwater police unit arrived."
LA_T_3465339,train,I make no apology for it.
LA_T_3519874,train,The problem is so much is decided by Donald and his advisors.
LA_T_3617650,train,But surprisingly the Ferrari did not meet the top 5.
LA_T_3693523,train,I never had any intentions of moving.
LA_T_3740804,train,I just did not cope with the pressure.
LA_T_3746932,train,"In Scotland, the good news is that devolution is delivering, labour is delivering."
LA_T_3771623,train,"We are looking forward to a positive result, but there are a lot of things that can happen."
LA_T_3826021,train,"Pommie Sheridan, the Scottish Socialist Party leader, said his party had decided not to stand at the election if Dr Turner were a candidate."
LA_T_3846386,train,Lifting people out of poverty is the biggest moral challenge facing us.
LA_T_3876296,train,It's only a matter of spiel.
LA_T_3882377,train,We have tried to keep his head up.
LA_T_4057432,train,Pensions are a long-term investment.
LA_T_4177334,train,"In the first half, Falkert's football was equally adventurous."
LA_T_4375942,train,The pair are very much in love.
LA_T_4406177,train,"With the right assistance, we could build a bright future for our Royal and Ancient Game which would guarantee jobs and prosperity for many."
LA_T_4408598,train,"With this lineup, they didn't need to be."
LA_T_4447441,train,but will it survive the critics?
LA_T_4460204,train,"Here is a wee bit of psychology, the mouth organ is an instrument which produces music utterly and directly from the mouth."
LA_T_4485668,train,It is up to the club to make a statement.
LA_T_4506919,train,"But this time it is for less money, the stakes are much higher now."
LA_T_4512972,train,I hadn't come this far to miss out at the penultimate event.
LA_T_4564655,train,He did a good job.
LA_T_4585331,train,It was quickly taken off the market and she has made no further attempts to sell.
LA_T_4590541,train,He has worked for several years in the United States.
LA_T_4608966,train,It was a great team performance and they won't be relishing the idea of coming here.
LA_T_4620797,train,Deaths and brain damage will follow.
LA_T_4700142,train,they should be looking at his victims.
LA_T_4729186,train,It is titled that both healthcare professionals and those with diabetes are fully aware of the serious implications.
LA_T_4741254,train,Some have not.
LA_T_4758464,train,We have been trying to raise awareness for at least that long.
LA_T_4777236,train,That goes back a long way.
LA_T_4837275,train,You'll be with us.
LA_T_4849959,train,We let ourselves down again and this performance was night and day compared to the mid-requiem over United.
LA_T_4860329,train,The underlying problem is quite simple.
LA_T_4923352,train,It would be a plight when some scenes may be offensive to elderly relatives.
LA_T_4941896,train,"They are all losing their oath of internationals, which generate millions, and Scotland have already launched a claim for compensation."
LA_T_5103309,train,Where is the Prime Minister?
LA_T_5142852,train,has the passion gone forever.
LA_T_5361438,train,Today it was really enjoyable.
LA_T_5486930,train,but neither is nasty enough.
LA_T_5595099,train,"A first draft of the NEPRA office guidance has already been prepared, and the second version is now being developed with some alterations."
LA_T_5688140,train,A lot of their players have developed in the English League.
LA_T_5696690,train,"Yes, it was a tough environment."
LA_T_5743608,train,"she has fallen in love with Scotland, however."
LA_T_5773803,train,For a full year we ran with the Union's alternative plan.
LA_T_5820441,train,The stage was set for a showdown.
LA_T_5873461,train,"In the past it was not fundraising, it was more sponsorship."
LA_T_5892044,train,The difficulties for the police are obvious.
LA_T_5958974,train,Family liaison offices are now working to support the family.
LA_T_6031123,train,Those were the days.
LA_T_6098211,train,whatever the merits of the aquithal to people are not genocide.
LA_T_6117209,train,"I could have stayed on that spore, but it would have been difficult."
LA_T_6159800,train,I've got my own ideas.
LA_T_6186817,train,Those days end no longer in the realm of fury.
LA_T_6230248,train,Is there a waiting list?
LA_T_6248805,train,No production contract is yet in sight.
LA_T_6264417,train,"Even so, you might have thought they would have answered the phone."
LA_T_6272015,train,"with Steve Fulton injured, Scott Gemelav, and Barry McAllister still recovering from serious injury. The problems certainly have mounted in the carrier."
